episode,episode_length,total_reward,average_reward_per_step,average_absolute_td_error,epsilon,timesteps
3120,200,33.878054,0.16939026999999998,0.6953352123498917,0.05,624000
3121,200,25.264303,0.126321515,0.7371971476078033,0.05,624200
3122,200,80.814087,0.404070435,0.74477747797966,0.05,624400
3123,200,47.764447,0.238822235,0.7920059651136399,0.05,624600
3124,200,33.625625,0.168128125,0.7559553861618042,0.05,624800
3125,200,33.406467,0.167032335,0.7049218088388443,0.05,625000
3126,200,33.288376,0.16644188,0.7963180375099183,0.05,625200
3127,200,56.319325,0.281596625,0.7692893052101135,0.05,625400
3128,200,20.191356,0.10095678,0.7466586923599243,0.05,625600
3129,200,22.477167,0.112385835,0.7955308544635773,0.05,625800
3130,200,37.648262,0.18824131000000002,0.826366617679596,0.05,626000
3131,200,29.322071,0.146610355,0.8289302641153335,0.05,626200
3132,200,49.163185,0.245815925,0.8637487697601318,0.05,626400
3133,200,37.758878,0.18879439,0.7572619497776032,0.05,626600
3134,200,53.634274,0.26817136999999996,0.8051063585281372,0.05,626800
3135,200,60.836567,0.304182835,0.7548461699485779,0.05,627000
3136,200,44.876956,0.22438478,0.7721990168094635,0.05,627200
3137,200,29.938729,0.149693645,0.8210184127092361,0.05,627400
3138,200,50.308002,0.25154001000000004,0.8131720173358917,0.05,627600
3139,200,38.417426,0.19208713,0.8052694725990296,0.05,627800
3140,200,14.977816,0.07488908,0.8244969248771667,0.05,628000
3141,200,50.552468,0.25276234,0.7532357275485992,0.05,628200
3142,200,34.163625,0.17081812500000002,0.8170532619953156,0.05,628400
3143,200,54.80581,0.27402905,0.7782573342323303,0.05,628600
3144,200,38.905375,0.194526875,0.7703529667854309,0.05,628800
3145,200,74.467836,0.37233918000000005,0.7917671942710877,0.05,629000
3146,200,73.284723,0.366423615,0.8391151607036591,0.05,629200
3147,200,25.964763,0.129823815,0.7834189558029174,0.05,629400
3148,200,75.581152,0.37790576000000003,0.7944562196731567,0.05,629600
3149,200,47.56519,0.23782595,0.7844986367225647,0.05,629800
3150,200,58.312531,0.291562655,0.7785641717910766,0.05,630000
3151,200,230.963862,1.15481931,0.7989542359113693,0.05,630200
3152,200,22.491363,0.112456815,0.7405407631397247,0.05,630400
3153,200,42.762524,0.21381262,0.8171124625205993,0.05,630600
3154,200,-6.891774,-0.03445887,0.792569477558136,0.05,630800
3155,200,40.084265,0.200421325,0.7953591334819794,0.05,631000
3156,200,130.064695,0.650323475,0.8425419712066651,0.05,631200
3157,200,13.820729,0.069103645,0.8545412623882294,0.05,631400
3158,200,120.876034,0.60438017,0.8365871667861938,0.05,631600
3159,200,58.184354,0.29092176999999997,0.8389356541633606,0.05,631800
3160,200,98.449671,0.49224835499999997,0.8149330347776413,0.05,632000
3161,200,59.865942,0.29932970999999997,0.8837384903430938,0.05,632200
3162,200,27.486518,0.13743259,0.8555437338352203,0.05,632400
3163,200,67.372376,0.33686188,0.8547480010986328,0.05,632600
3164,200,51.114203,0.255571015,0.876907833814621,0.05,632800
3165,200,44.533875,0.222669375,0.8536294877529145,0.05,633000
3166,200,155.320456,0.7766022800000001,0.856369001865387,0.05,633200
3167,200,35.301534,0.17650766999999998,0.8679333865642548,0.05,633400
3168,200,-6.358297,-0.031791485,0.8318482905626297,0.05,633600
3169,200,66.659339,0.33329669500000003,0.8422503566741943,0.05,633800
3170,200,45.515345,0.227576725,0.8669499123096466,0.05,634000
3171,200,57.944204,0.28972102,0.8629563701152801,0.05,634200
3172,200,69.107543,0.345537715,0.8337420892715454,0.05,634400
3173,200,54.06137,0.27030685,0.8811290621757507,0.05,634600
3174,200,31.453138,0.15726568999999999,0.8003542494773864,0.05,634800
3175,200,53.305197,0.266525985,0.8827225708961487,0.05,635000
3176,200,48.798525,0.243992625,0.8459639632701874,0.05,635200
3177,200,37.884288,0.18942144,0.8800925195217133,0.05,635400
3178,200,120.438959,0.602194795,0.8324773240089417,0.05,635600
3179,200,40.597482,0.20298741,0.8578135693073272,0.05,635800
3180,200,56.913126,0.28456563,0.8593679881095886,0.05,636000
3181,200,54.49273,0.27246365,0.8485318863391876,0.05,636200
3182,200,73.006209,0.365031045,0.862845863699913,0.05,636400
3183,200,4.954251,0.024771255000000002,0.8487183272838592,0.05,636600
3184,200,41.460212,0.20730105999999998,0.8247808742523194,0.05,636800
3185,200,43.288176,0.21644088,0.8258854019641876,0.05,637000
3186,200,34.795352,0.17397676,0.8191380393505097,0.05,637200
3187,200,21.618544,0.10809272,0.8489106249809265,0.05,637400
3188,200,57.998792,0.28999396,0.7937221848964691,0.05,637600
3189,200,54.740257,0.273701285,0.8035183131694794,0.05,637800
3190,200,46.444567,0.232222835,0.8490681993961334,0.05,638000
3191,200,41.217356,0.20608678000000002,0.7849979400634766,0.05,638200
3192,200,33.889361,0.169446805,0.8080816543102265,0.05,638400
3193,200,55.39795,0.27698975000000003,0.8115784311294556,0.05,638600
3194,200,53.341973,0.266709865,0.776411702632904,0.05,638800
3195,200,39.050042,0.19525020999999998,0.8282831108570099,0.05,639000
3196,200,51.771049,0.258855245,0.8768490338325501,0.05,639200
3197,200,55.09998,0.2754999,0.821058287024498,0.05,639400
3198,200,41.064528,0.20532264,0.8051609790325165,0.05,639600
3199,200,31.702268,0.15851134,0.7925834822654724,0.05,639800
3200,200,46.615578,0.23307789,0.8369238328933716,0.05,640000
3201,200,57.110054,0.28555027,0.8301828283071518,0.05,640200
3202,200,55.998956,0.27999478,0.7988709008693695,0.05,640400
3203,200,39.327779,0.196638895,0.7885868024826049,0.05,640600
3204,200,37.110517,0.18555258500000002,0.774441483616829,0.05,640800
3205,200,48.491269,0.24245634500000002,0.7799213236570358,0.05,641000
3206,200,46.135472,0.23067736,0.8264474391937255,0.05,641200
3207,200,104.484647,0.522423235,0.7207326102256775,0.05,641400
3208,200,45.823218,0.22911609,0.7733815443515778,0.05,641600
3209,200,40.597442,0.20298721,0.7868998908996582,0.05,641800
3210,200,49.972236,0.24986118000000002,0.7640820091962814,0.05,642000
3211,200,38.608233,0.193041165,0.7500388252735138,0.05,642200
3212,200,49.833028,0.24916514,0.7331216043233871,0.05,642400
3213,200,42.213983,0.211069915,0.7280593627691269,0.05,642600
3214,200,94.047484,0.47023741999999996,0.7384788918495179,0.05,642800
3215,200,46.063893,0.230319465,0.7483531820774079,0.05,643000
3216,200,27.591885,0.137959425,0.7619870841503144,0.05,643200
3217,200,73.910171,0.369550855,0.7389429825544357,0.05,643400
3218,200,59.896142,0.29948071,0.7595884174108505,0.05,643600
3219,200,46.745857,0.233729285,0.7405438494682312,0.05,643800
3220,200,57.427723,0.287138615,0.7273227190971374,0.05,644000
3221,200,104.205344,0.5210267199999999,0.7230791336297989,0.05,644200
3222,200,39.478662,0.19739331,0.763966571688652,0.05,644400
3223,200,50.291763,0.251458815,0.7596865504980087,0.05,644600
3224,200,8.979551,0.044897755000000004,0.7167172574996948,0.05,644800
3225,200,51.991462,0.25995731,0.7366387313604355,0.05,645000
3226,200,58.130598,0.29065299,0.7184617698192597,0.05,645200
3227,200,55.607912,0.27803956,0.7058820897340774,0.05,645400
3228,200,64.745414,0.32372707,0.6928305453062058,0.05,645600
3229,200,136.481005,0.682405025,0.7036613994836807,0.05,645800
3230,200,71.679678,0.35839838999999996,0.7206007993221283,0.05,646000
3231,200,60.228994,0.30114497,0.7354889541864396,0.05,646200
3232,200,39.943986,0.19971993000000002,0.7334275507926941,0.05,646400
3233,200,57.727937,0.288639685,0.7044654595851898,0.05,646600
3234,200,65.497918,0.32748959,0.7009169214963913,0.05,646800
3235,200,23.206297,0.11603148499999999,0.7146639192104339,0.05,647000
3236,200,51.380442,0.25690221,0.6628412234783173,0.05,647200
3237,200,28.977022,0.14488511,0.707960753440857,0.05,647400
3238,200,58.610594,0.29305296999999997,0.7199599361419677,0.05,647600
3239,200,20.015591,0.100077955,0.6968402510881424,0.05,647800
3240,200,54.605137,0.273025685,0.7368708229064942,0.05,648000
3241,200,40.771124,0.20385562000000002,0.6898924273252487,0.05,648200
3242,200,31.04508,0.15522539999999999,0.70483327627182,0.05,648400
3243,200,30.834222,0.15417111,0.7065537905693055,0.05,648600
3244,200,45.96546,0.2298273,0.8024835669994355,0.05,648800
3245,200,48.997609,0.244988045,0.7298324519395828,0.05,649000
3246,200,46.562358,0.23281179000000002,0.759129734635353,0.05,649200
3247,200,111.940366,0.55970183,0.7541643315553666,0.05,649400
3248,200,32.004332,0.16002165999999998,0.7636378335952759,0.05,649600
3249,200,47.743558,0.23871779,0.7438239759206772,0.05,649800
3250,200,47.363553,0.236817765,0.7711528313159942,0.05,650000
3251,200,59.285376,0.29642688,0.7744277095794678,0.05,650200
3252,200,70.443549,0.352217745,0.8056848794221878,0.05,650400
3253,200,37.000744,0.18500371999999998,0.7363281607627868,0.05,650600
3254,200,28.347922,0.14173961000000002,0.7900092470645904,0.05,650800
3255,200,44.491167,0.222455835,0.7804849004745483,0.05,651000
3256,200,41.52285,0.20761425,0.7543243134021759,0.05,651200
3257,200,43.115004,0.21557502,0.762993397116661,0.05,651400
3258,200,68.84783,0.34423915,0.7777445578575134,0.05,651600
3259,200,29.236179,0.146180895,0.8233574414253235,0.05,651800
3260,200,47.573768,0.23786884,0.7854561936855317,0.05,652000
3261,200,34.106318,0.17053159,0.8214272129535675,0.05,652200
3262,200,52.946653,0.264733265,0.7864275932312011,0.05,652400
3263,200,52.783595,0.26391797499999997,0.7735844779014588,0.05,652600
3264,200,60.90044,0.3045022,0.7945645439624787,0.05,652800
3265,200,63.314176,0.31657088,0.7705569690465928,0.05,653000
3266,200,45.38386,0.2269193,0.8427717745304107,0.05,653200
3267,200,60.844366,0.30422183,0.7472525823116303,0.05,653400
3268,200,59.97331,0.29986655,0.7367659306526184,0.05,653600
3269,200,48.3558,0.24177900000000002,0.7507401090860367,0.05,653800
3270,200,49.883224,0.24941612,0.7690202236175537,0.05,654000
3271,200,40.721955,0.203609775,0.7536262750625611,0.05,654200
3272,200,49.702752,0.24851375999999997,0.7742160272598266,0.05,654400
3273,200,65.374986,0.32687493,0.7834601539373398,0.05,654600
3274,200,71.328295,0.356641475,0.7878671646118164,0.05,654800
3275,200,96.560432,0.48280216000000004,0.7669958150386811,0.05,655000
3276,200,57.697675,0.28848837499999996,0.7808531951904297,0.05,655200
3277,200,44.634801,0.223174005,0.7550151205062866,0.05,655400
3278,200,86.749738,0.43374869,0.7772117924690246,0.05,655600
3279,200,52.543044,0.26271522,0.7688808393478394,0.05,655800
3280,200,46.946107,0.234730535,0.7488953113555908,0.05,656000
3281,200,43.526534,0.21763267,0.7776021087169647,0.05,656200
3282,200,74.464707,0.37232353500000004,0.7506806045770645,0.05,656400
3283,200,44.548641,0.22274320500000003,0.7450570219755173,0.05,656600
3284,200,47.021271,0.235106355,0.7277195364236831,0.05,656800
3285,200,59.670009,0.298350045,0.7298486405611038,0.05,657000
3286,200,50.897608,0.25448803999999997,0.7142150509357452,0.05,657200
3287,200,77.691597,0.388457985,0.7308972108364106,0.05,657400
3288,200,42.920692,0.21460346000000002,0.7424231427907944,0.05,657600
3289,200,58.671889,0.293359445,0.7549000537395477,0.05,657800
3290,200,57.782052,0.28891026,0.687032043337822,0.05,658000
3291,200,57.852827,0.289264135,0.7090532130002976,0.05,658200
3292,200,50.363063,0.251815315,0.7175283282995224,0.05,658400
3293,200,51.952259,0.259761295,0.6999022889137269,0.05,658600
3294,200,70.674802,0.35337401,0.7111343538761139,0.05,658800
3295,200,47.57763,0.23788815,0.7521211856603622,0.05,659000
3296,200,57.367123,0.286835615,0.7108456152677536,0.05,659200
3297,200,50.632921,0.25316460500000004,0.6808811545372009,0.05,659400
3298,200,92.031903,0.460159515,0.6854298377037048,0.05,659600
3299,200,44.044434,0.22022217000000002,0.7080380159616471,0.05,659800
3300,200,75.967383,0.379836915,0.6840386629104614,0.05,660000
3301,200,40.478889,0.202394445,0.6818374127149582,0.05,660200
3302,200,61.184216,0.30592108,0.6726544880867005,0.05,660400
3303,200,97.66438,0.4883219,0.6780788588523865,0.05,660600
3304,200,52.893077,0.264465385,0.6810884046554565,0.05,660800
3305,200,59.545982,0.29772991,0.7053857600688934,0.05,661000
3306,200,61.369301,0.306846505,0.7041016417741776,0.05,661200
3307,200,45.625586,0.22812792999999998,0.6795047295093536,0.05,661400
3308,200,44.647887,0.22323943499999999,0.6686573243141174,0.05,661600
3309,200,58.120946,0.29060473000000003,0.6654754430055618,0.05,661800
3310,200,75.948745,0.37974372500000003,0.6366001552343369,0.05,662000
3311,200,42.987029,0.214935145,0.6613914149999619,0.05,662200
3312,200,63.391812,0.31695906,0.7009828454256057,0.05,662400
3313,200,59.911999,0.299559995,0.7270247060060501,0.05,662600
3314,200,52.027787,0.26013893499999996,0.6807195645570755,0.05,662800
3315,200,50.257547,0.251287735,0.6704284352064133,0.05,663000
3316,200,46.002581,0.230012905,0.6859989434480667,0.05,663200
3317,200,45.767574,0.22883787000000003,0.6605218726396561,0.05,663400
3318,200,46.080958,0.23040479000000003,0.6816392290592194,0.05,663600
3319,200,67.977951,0.339889755,0.708309350013733,0.05,663800
3320,200,45.076499,0.225382495,0.6730612003803254,0.05,664000
3321,200,61.830605,0.30915302499999997,0.6992795717716217,0.05,664200
3322,200,54.071927,0.270359635,0.6848334467411041,0.05,664400
3323,200,33.462917,0.167314585,0.69386121571064,0.05,664600
3324,200,66.879909,0.33439954499999996,0.6811116743087768,0.05,664800
3325,200,43.585067,0.217925335,0.6770873296260834,0.05,665000
3326,200,42.500448,0.21250223999999998,0.6728770273923874,0.05,665200
3327,200,49.012942,0.24506471000000002,0.7143910592794418,0.05,665400
3328,200,49.364875,0.24682437499999998,0.6837673187255859,0.05,665600
3329,200,50.197811,0.250989055,0.6833460193872452,0.05,665800
3330,200,48.636519,0.243182595,0.7166277396678925,0.05,666000
3331,200,56.620864,0.28310431999999996,0.6747730761766434,0.05,666200
3332,200,133.341511,0.666707555,0.7069985085725784,0.05,666400
3333,200,44.986149,0.224930745,0.6929294270277023,0.05,666600
3334,200,45.267147,0.226335735,0.7073184251785278,0.05,666800
3335,200,62.942596,0.31471298000000003,0.7144644379615783,0.05,667000
3336,200,47.022536,0.23511268000000002,0.686977259516716,0.05,667200
3337,200,51.5681,0.25784050000000003,0.7120599871873856,0.05,667400
3338,200,43.766904,0.21883451999999998,0.710997816324234,0.05,667600
3339,200,46.202557,0.231012785,0.6807653588056565,0.05,667800
3340,200,39.735272,0.19867636,0.708144782781601,0.05,668000
3341,200,47.912483,0.239562415,0.697539005279541,0.05,668200
3342,200,53.226463,0.266132315,0.7487948620319367,0.05,668400
3343,200,42.785059,0.213925295,0.7146311068534851,0.05,668600
3344,200,44.510009,0.22255004499999997,0.7366219192743302,0.05,668800
3345,200,46.107854,0.23053927000000002,0.7429597532749176,0.05,669000
3346,200,46.27713,0.23138565,0.7108381044864654,0.05,669200
3347,200,34.916611,0.17458305500000001,0.7084914654493332,0.05,669400
3348,200,43.191267,0.21595633500000003,0.6801615107059479,0.05,669600
3349,200,39.210322,0.19605161,0.6882409292459488,0.05,669800
3350,200,40.512108,0.20256053999999998,0.7235040920972824,0.05,670000
3351,200,46.168596,0.23084298,0.7160016167163848,0.05,670200
3352,200,24.514966,0.12257483000000001,0.7268561196327209,0.05,670400
3353,200,41.192006,0.20596003,0.6852453762292862,0.05,670600
3354,200,39.168991,0.195844955,0.7102897429466247,0.05,670800
3355,200,36.819347,0.184096735,0.68879942715168,0.05,671000
3356,200,37.982754,0.18991377,0.724775350689888,0.05,671200
3357,200,40.280253,0.201401265,0.6870717614889145,0.05,671400
3358,200,50.177285,0.25088642499999997,0.7295405250787735,0.05,671600
3359,200,46.608228,0.23304113999999998,0.6840117347240448,0.05,671800
3360,200,54.62908,0.2731454,0.7285084062814713,0.05,672000
3361,200,47.220347,0.23610173499999998,0.7307536900043488,0.05,672200
3362,200,46.777205,0.233886025,0.6888947349786758,0.05,672400
3363,200,48.513186,0.24256592999999999,0.6994227439165115,0.05,672600
3364,200,43.537272,0.21768636,0.7158787310123443,0.05,672800
3365,200,41.183266,0.20591633,0.6859876143932343,0.05,673000
3366,200,72.864377,0.364321885,0.7116034257411957,0.05,673200
3367,200,37.071542,0.18535771,0.7183949035406113,0.05,673400
3368,200,45.804056,0.22902028000000002,0.6968471437692643,0.05,673600
3369,200,51.067697,0.255338485,0.6894599777460099,0.05,673800
3370,200,62.820286,0.31410143,0.7137872761487961,0.05,674000
3371,200,42.189971,0.210949855,0.6781944102048874,0.05,674200
3372,200,48.364789,0.241823945,0.7186530250310897,0.05,674400
3373,200,35.896129,0.17948064500000002,0.7343329799175262,0.05,674600
3374,200,30.351758,0.15175879,0.6890958672761918,0.05,674800
3375,200,38.171447,0.19085723500000001,0.6777876698970795,0.05,675000
3376,200,45.024043,0.22512021499999998,0.6759646391868591,0.05,675200
3377,200,17.566687,0.08783343500000002,0.7245292496681214,0.05,675400
3378,200,38.211802,0.19105901,0.7055859500169754,0.05,675600
3379,200,40.700275,0.20350137499999998,0.7290420073270798,0.05,675800
3380,200,44.037561,0.220187805,0.6931594955921173,0.05,676000
3381,200,44.495809,0.22247904500000001,0.7354313707351685,0.05,676200
3382,200,36.11025,0.18055125,0.6924034410715103,0.05,676400
3383,200,34.480684,0.17240341999999997,0.6748642826080322,0.05,676600
3384,200,51.789724,0.25894862,0.6701997685432434,0.05,676800
3385,200,56.561221,0.28280610500000003,0.6861762952804565,0.05,677000
3386,200,9.206779,0.046033895,0.7078678190708161,0.05,677200
3387,200,29.570777,0.147853885,0.7279953885078431,0.05,677400
3388,200,40.783615,0.20391807499999998,0.6933349817991257,0.05,677600
3389,200,38.713678,0.19356839,0.7017235839366913,0.05,677800
3390,200,44.988474,0.22494236999999997,0.6638488638401031,0.05,678000
3391,200,30.2928,0.151464,0.669992481470108,0.05,678200
3392,200,-3.870039,-0.019350195,0.6615072751045227,0.05,678400
3393,200,11.679129,0.058395644999999996,0.7281195265054703,0.05,678600
3394,200,34.650766,0.17325383,0.6695699268579482,0.05,678800
3395,200,15.451611,0.07725805499999999,0.6795256102085113,0.05,679000
3396,200,36.230452,0.18115226,0.6849103981256485,0.05,679200
3397,200,72.543634,0.36271817,0.7013444745540619,0.05,679400
3398,200,46.929106,0.23464553,0.645786184668541,0.05,679600
3399,200,50.423893,0.252119465,0.6877963203191757,0.05,679800
3400,200,-3.892013,-0.019460065,0.6759691798686981,0.05,680000
3401,200,44.310708,0.22155354,0.7145045763254165,0.05,680200
3402,200,24.949214,0.12474607,0.6956694704294205,0.05,680400
3403,200,21.307821,0.10653910500000001,0.7069657075405121,0.05,680600
3404,200,16.983191,0.084915955,0.6548233687877655,0.05,680800
3405,200,35.011271,0.175056355,0.6552325111627578,0.05,681000
3406,200,31.360663,0.156803315,0.698582319021225,0.05,681200
3407,200,40.382335,0.20191167499999998,0.6512399578094482,0.05,681400
3408,200,39.372405,0.196862025,0.6640591710805893,0.05,681600
3409,200,38.980633,0.194903165,0.6807221472263336,0.05,681800
3410,200,41.11729,0.20558644999999998,0.637974693775177,0.05,682000
3411,200,26.667672,0.13333836,0.7065668231248856,0.05,682200
3412,200,-7.102605,-0.035513025,0.7028130310773849,0.05,682400
3413,200,35.468109,0.177340545,0.6866374891996384,0.05,682600
3414,200,38.599858,0.19299929,0.7608551108837127,0.05,682800
3415,200,40.075149,0.20037574500000002,0.7240547096729278,0.05,683000
3416,200,43.508449,0.217542245,0.7130745285749436,0.05,683200
3417,200,39.306052,0.19653026,0.6596252894401551,0.05,683400
3418,200,37.049015,0.18524507499999998,0.6533673334121705,0.05,683600
3419,200,41.947269,0.209736345,0.675219542980194,0.05,683800
3420,200,53.938344,0.26969172,0.657642297744751,0.05,684000
3421,200,45.717302,0.22858651,0.7040325689315796,0.05,684200
3422,200,36.634724,0.18317361999999998,0.6875783509016037,0.05,684400
3423,200,55.612556,0.27806278,0.6784177005290986,0.05,684600
3424,200,42.155139,0.21077569499999999,0.7042626291513443,0.05,684800
3425,200,34.836279,0.174181395,0.6679004591703415,0.05,685000
3426,200,55.929256,0.27964628,0.636654914021492,0.05,685200
3427,200,-7.632551,-0.038162755,0.6828803664445877,0.05,685400
3428,200,44.273419,0.22136709499999999,0.6926276504993438,0.05,685600
3429,200,43.207955,0.216039775,0.6673231714963913,0.05,685800
3430,200,38.707611,0.193538055,0.6660636031627655,0.05,686000
3431,200,45.060425,0.22530212500000002,0.6848948967456817,0.05,686200
3432,200,41.420083,0.20710041499999998,0.6358834218978882,0.05,686400
3433,200,33.808292,0.16904146,0.6666750997304917,0.05,686600
3434,200,-9.571715,-0.047858574999999993,0.714107483625412,0.05,686800
3435,200,12.131701,0.060658505,0.6876184350252151,0.05,687000
3436,200,-15.710437,-0.078552185,0.7244076663255692,0.05,687200
3437,200,48.368594,0.24184297000000002,0.6632381063699723,0.05,687400
3438,200,38.0525,0.1902625,0.7195326471328736,0.05,687600
3439,200,37.857311,0.18928655500000002,0.6944362831115722,0.05,687800
3440,200,-7.359663,-0.036798315,0.7158235424757003,0.05,688000
3441,200,41.325676,0.20662838,0.685137757062912,0.05,688200
3442,200,44.770648,0.22385324,0.7033109027147293,0.05,688400
3443,200,48.205642,0.24102821,0.7094023603200913,0.05,688600
3444,200,45.047469,0.225237345,0.7269246196746826,0.05,688800
3445,200,14.514764,0.07257382,0.6673894000053405,0.05,689000
3446,200,-3.753218,-0.01876609,0.7310225367546082,0.05,689200
3447,200,36.366329,0.18183164500000001,0.7204663336277009,0.05,689400
3448,200,27.884922,0.13942461,0.7295783770084381,0.05,689600
3449,200,-0.237185,-0.001185925,0.7166006809473038,0.05,689800
3450,200,19.601403,0.098007015,0.7118139201402665,0.05,690000
3451,200,44.938135,0.224690675,0.7146582114696503,0.05,690200
3452,200,59.49134,0.2974567,0.7231464552879333,0.05,690400
3453,200,31.377973,0.15688986500000002,0.732180941104889,0.05,690600
3454,200,25.701029,0.128505145,0.7061535787582397,0.05,690800
3455,200,10.866713,0.054333565,0.6941249978542328,0.05,691000
3456,200,21.289077,0.10644538499999999,0.7124475163221359,0.05,691200
3457,200,32.91494,0.16457470000000002,0.7568162655830384,0.05,691400
3458,200,24.632079,0.123160395,0.7529938876628876,0.05,691600
3459,200,31.783711,0.158918555,0.7503177458047867,0.05,691800
3460,200,49.799633,0.248998165,0.737962851524353,0.05,692000
3461,200,24.477877,0.122389385,0.7250910997390747,0.05,692200
3462,200,17.882751,0.089413755,0.7116001224517823,0.05,692400
3463,200,41.282656,0.20641328,0.7331724774837494,0.05,692600
3464,200,42.026394,0.21013197000000003,0.7246713787317276,0.05,692800
3465,200,38.686048,0.19343024,0.7100879400968552,0.05,693000
3466,200,40.600099,0.203000495,0.750753259062767,0.05,693200
3467,200,47.300776,0.23650388,0.737723291516304,0.05,693400
3468,200,48.321355,0.241606775,0.7556735002994537,0.05,693600
3469,200,2.598309,0.012991545,0.736944910287857,0.05,693800
3470,200,36.4691,0.1823455,0.7455300295352936,0.05,694000
3471,200,32.803522,0.16401761,0.7443548786640167,0.05,694200
3472,200,45.760409,0.228802045,0.7573494780063629,0.05,694400
3473,200,45.130078,0.22565038999999998,0.701494369506836,0.05,694600
3474,200,32.451941,0.16225970499999998,0.7235864275693893,0.05,694800
3475,200,34.949988,0.17474994,0.7226263415813446,0.05,695000
3476,200,24.41393,0.12206965,0.7503696966171265,0.05,695200
3477,200,45.563074,0.22781537,0.6883033549785614,0.05,695400
3478,200,58.313515,0.291567575,0.6992636024951935,0.05,695600
3479,200,34.249311,0.171246555,0.7167357796430588,0.05,695800
3480,200,29.676789,0.148383945,0.6849980282783509,0.05,696000
3481,200,39.722721,0.198613605,0.7463773548603058,0.05,696200
3482,200,42.064124,0.21032061999999999,0.7119949907064438,0.05,696400
3483,200,47.026014,0.23513007000000002,0.7162282890081406,0.05,696600
3484,200,46.776661,0.23388330499999999,0.6983844983577728,0.05,696800
3485,200,40.065241,0.200326205,0.6648889303207397,0.05,697000
3486,200,55.282287,0.276411435,0.725246564745903,0.05,697200
3487,200,36.481779,0.18240889500000002,0.7333115714788437,0.05,697400
3488,200,45.15462,0.2257731,0.718259687423706,0.05,697600
3489,200,59.396359,0.296981795,0.6879560232162476,0.05,697800
3490,200,43.207349,0.216036745,0.6682073599100113,0.05,698000
3491,200,56.232214,0.28116107,0.7577799278497696,0.05,698200
3492,200,41.337227,0.206686135,0.7402539920806884,0.05,698400
3493,200,44.576831,0.222884155,0.733604456782341,0.05,698600
3494,200,90.037557,0.450187785,0.7656861561536789,0.05,698800
3495,200,38.187159,0.19093579500000002,0.7583670800924301,0.05,699000
3496,200,43.572081,0.21786040499999998,0.7519773924350739,0.05,699200
3497,200,57.839571,0.289197855,0.7075690418481827,0.05,699400
3498,200,57.275767,0.286378835,0.6726596802473068,0.05,699600
3499,200,56.470342,0.28235171000000003,0.7613568532466889,0.05,699800
3500,200,58.893836,0.29446918,0.7126064562797546,0.05,700000
3501,200,45.49916,0.22749580000000003,0.708312623500824,0.05,700200
3502,200,52.584814,0.26292407,0.6783673095703125,0.05,700400
3503,200,53.806801,0.269034005,0.6780168944597245,0.05,700600
3504,200,59.873316,0.29936658,0.6756883972883224,0.05,700800
3505,200,39.110516,0.19555257999999998,0.6486287432909011,0.05,701000
3506,200,40.211446,0.20105723,0.6803922408819199,0.05,701200
3507,200,41.790923,0.208954615,0.6637331742048264,0.05,701400
3508,200,44.249579,0.22124789499999997,0.6833914023637772,0.05,701600
3509,200,48.62298,0.2431149,0.6823896610736847,0.05,701800
3510,200,45.957798,0.22978898999999997,0.6625310933589935,0.05,702000
3511,200,43.399899,0.216999495,0.6729704821109772,0.05,702200
3512,200,43.462443,0.217312215,0.6731675225496292,0.05,702400
3513,200,41.949594,0.20974796999999998,0.6567974442243576,0.05,702600
3514,200,36.085738,0.18042869,0.6815269219875336,0.05,702800
3515,200,40.238552,0.20119276,0.6752436542510987,0.05,703000
3516,200,43.668619,0.218343095,0.7023615604639053,0.05,703200
3517,200,34.963824,0.17481912000000002,0.6977837711572648,0.05,703400
3518,200,43.806102,0.21903051,0.6953559195995331,0.05,703600
3519,200,44.41302,0.22206510000000002,0.7355651867389679,0.05,703800
3520,200,49.391876,0.24695938,0.7014461213350296,0.05,704000
3521,200,51.526119,0.257630595,0.733962681889534,0.05,704200
3522,200,36.221501,0.18110750500000003,0.7124148833751679,0.05,704400
3523,200,39.866292,0.19933146000000002,0.678850246667862,0.05,704600
3524,200,47.257722,0.23628861,0.7077536451816558,0.05,704800
3525,200,53.153235,0.265766175,0.7041002267599106,0.05,705000
3526,200,49.820591,0.24910295500000001,0.7463256180286407,0.05,705200
3527,200,23.488326,0.11744163,0.7261407792568206,0.05,705400
3528,200,33.045513,0.165227565,0.710905105471611,0.05,705600
3529,200,-17.218862,-0.08609431000000001,0.7056400227546692,0.05,705800
3530,200,44.789287,0.223946435,0.7203538799285889,0.05,706000
3531,200,36.144597,0.18072298499999997,0.7690691488981247,0.05,706200
3532,200,10.735128,0.05367564,0.7226483315229416,0.05,706400
3533,200,46.123545,0.230617725,0.6967921137809754,0.05,706600
3534,200,57.250854,0.28625427,0.7051097422838211,0.05,706800
3535,200,43.025766,0.21512883,0.674137447476387,0.05,707000
3536,200,53.415667,0.267078335,0.7551156651973724,0.05,707200
3537,200,41.224559,0.206122795,0.7238053238391876,0.05,707400
3538,200,196.442092,0.98221046,0.7689790391921997,0.05,707600
3539,200,42.138813,0.21069406499999999,0.7439546382427216,0.05,707800
3540,200,49.402834,0.24701417,0.7497804862260818,0.05,708000
3541,200,57.685484,0.28842742,0.7792505049705505,0.05,708200
3542,200,46.363426,0.23181712999999998,0.7869159841537475,0.05,708400
3543,200,29.429339,0.147146695,0.7187294310331345,0.05,708600
3544,200,59.874226,0.29937113,0.7595094680786133,0.05,708800
